y,x
28.0456206768776,4.29920967174319
39.1482837553482,4.52814340579644
17.3610440502394,3.28498820338298
18.4135611058795,5.70973194035303
7.85746359687556,3.24270832999998
63.9328982082928,9.45580819898598
34.5051525684741,8.09461411436955
43.0639457088175,7.63386512954665
11.7649409295472,1.84784822529749
29.2668579509371,2.63848778914826
33.1542418026673,3.45221996923734
23.0588774851364,1.65003204878606
33.1654581405722,7.11105171847472
20.1620597782942,5.57640608373919
2.11886387030204,2.28709749653127
30.8195539573219,6.87851239117324
21.8554291742662,2.53744417107449
19.767236823616,4.63647658635675
7.97242925410766,1.5183861343062
44.2599407496959,6.74224199167953
12.8696747607066,2.67316730860683
-0.019150180795169,1.38165028397568
16.5897083574019,3.4618721857965
30.470253233764,7.88422717317206
29.2183777717166,4.31425423997405
33.0016530883641,7.15612799206886
17.804124947051,4.54532127512499
30.9551487191394,4.86934257771018
0.223636074790971,2.1793767992117
35.5950403286604,3.82953384863446
12.3626564042617,3.88686974881211
52.8614175429738,5.75506412812301
14.4187164158029,7.78772583677938
53.6931538752858,9.78453638186944
53.2812064696828,9.77470867605704
16.5726149152145,4.2324213257311
41.8369418137887,8.46123399964082
13.0362025533672,3.20248318744211
44.198998086604,9.46178362023338
37.1266859869818,6.83051397030752
42.3756668194471,8.15884468802819
36.3541129390102,8.46918439761958
7.59556972074488,2.81660919787166
33.3994068388204,8.60030592379723
28.5252797537045,9.60165641984805
9.74778714762681,3.60061240076989
34.37467876015,3.08898948628719
31.3530244572289,4.45355780422132
45.0954888167652,7.11345146199447
47.8381469113961,7.90708853763498
4.4191006851066,4.37146773438003
20.6976841430399,4.1615944736773
28.8283496850146,4.92163189319734
12.1762944174237,1.67512695548562
29.6374972059624,3.4359657612249
-1.30361569631861,1.93431030341496
52.9132057626374,8.74386261821717
24.270587788725,5.90618267414008
36.1419403548695,8.87796431590268
45.8848436888699,8.38314389083083
30.3466722664234,6.04956163797853
44.8699361228994,9.55521119149094
38.1586372525744,7.85660957733262
36.6191500826623,5.85923834968793
19.7605291245313,5.37407492217721
6.38271662483562,2.25574089603872
42.7567879791182,9.03953711028274
54.4542711002986,6.46654966238579
17.2423608129359,3.32384245798363
26.8873991423065,3.44823447066278
18.2176424147074,4.02545794038619
23.9888668469571,4.62675089493049
29.3258862086686,4.86170344538814
31.6807716167906,5.88170221322303
6.72660480706347,2.25815394870207
44.2363593821754,4.7511628943789
25.6837821484838,8.2954032988861
25.7742555166325,3.24812268064116
35.2226128135461,5.55952659628481
15.2243686439422,2.8639167904446
34.0247439527562,4.43210986609981
43.92127559907,5.6449918571851
24.6096828268614,4.70210172557214
24.7479125244219,7.00926632759876
34.0969552551794,6.98573488541144
37.6892683808588,7.85348935401768
42.2589802107504,8.60151241212896
-9.83933694499955,3.39018458565706
39.4768837594478,9.20293732306354
22.9588648934867,6.24694437339822
39.3950978232931,9.30956457253945
8.36012840145484,2.50929630858594
45.030452716522,5.57989788670922
-9.66850422938318,1.12302579015491
-11.6898400648572,2.24588204510691
25.8087136229914,5.10363040133746
9.54948998294873,1.76923664421553
36.904564378918,7.47401631180642
4.75080681201321,5.45960841161577
15.4090135973101,6.45543257564175
