y,x
38.8581443280827,7.26627816572225
40.8911475813382,7.98533299362865
48.9716478977603,9.3871199872395
46.4101238766738,9.38284940025631
25.3333911649118,5.24090300155256
48.0261046380845,9.49920613513295
21.461509487602,4.97108075088884
38.8617129582823,7.9131735162238
50.887916959096,9.72696032266551
17.5234150318047,3.3731255137756
48.946938502651,9.9108433139413
6.28871550096483,1.50429892180487
21.5481692112465,4.81673431378559
28.0727607774767,5.58702749324609
26.2246451353863,4.79794467904292
22.4759781870891,3.97742563387801
23.641064075692,5.00734095423128
12.1575838802421,2.1176147894647
14.1053168538305,2.47043830403298
20.9642719786213,4.24422568440216
21.2501361553315,4.45408907553877
12.5148126164476,2.33403861095142
45.3504845469431,8.56044337897564
11.129955571377,2.40780625307106
10.0760358167815,2.02883225118202
27.121703543522,5.65522453940044
13.1107490972987,2.72576359799897
6.37797575356511,1.16389730182388
44.4677369347109,9.32275638214452
47.4293365516517,9.83910872991005
9.48499814184384,1.8051465123666
21.3482743643521,3.93849416819146
15.3781659813984,3.39530359881638
14.7484346579831,2.35005555948741
33.2432248931636,6.38166956221359
33.2193167317252,6.11946269885103
8.98856528562223,1.9563813446366
34.8366221346608,6.48403366445485
38.7057762082557,7.94153807487713
20.9633443858884,3.92151112432001
45.4063605972669,8.74610233924868
26.5350745488284,5.37890801657623
20.1183618641816,4.44598963608974
41.3219391185517,7.69031846389797
16.0656143980788,3.72908636499876
39.0824559040614,7.68244814739749
31.8812747763681,6.62277898322208
10.2644809170072,1.80963092105531
43.3391465142371,8.59195278944514
14.4149899667559,2.98399653949213
34.3712467991893,6.34325204944417
41.935454047049,8.05257188486021
38.826801770116,7.47945481661843
33.9580032464207,6.94388126118877
23.899522149374,4.88818492118558
40.8757032099255,8.81055289332137
23.5145376940056,4.81199623332139
33.6760192630244,7.12521034973003
40.2989138603233,7.68312148273562
48.4168833589177,9.34709252034022
9.24820758213832,1.86004643316449
21.158272771942,4.08848210381588
38.1206646974072,7.40933047010291
42.3078437647587,9.16480679681024
45.8149256642278,9.17244177093968
42.6966549052446,9.08772070785979
26.3817911835927,5.585912422411
39.9523000832946,8.02889460533763
37.282530017997,7.19565663212939
23.6652998680563,4.46014265598375
48.511235543324,9.64789523637732
43.2484900543634,7.87420559682147
15.3128098888938,2.38565991329238
21.3190072603823,5.28380471980029
7.34233663896492,2.46172714269954
49.0548533386469,9.40501727277191
18.6087992286771,3.51017876121099
35.1821437524983,6.82733851300569
29.4040125400857,5.55660168109862
26.3764592710188,5.39819635866532
37.2844903782338,6.96971124161569
22.942260377197,4.7991548949848
47.559077341424,9.40016934327462
44.0707756916426,8.99823916823082
47.2779910693073,9.56337010107995
38.9560576795955,8.38083399935445
24.0113153693119,4.59519962886061
19.5650540613703,4.19907635396098
14.4411944956846,2.21151562430417
17.8325031627131,3.24165170941653
28.1866479027068,6.16773583472389
7.53138142723929,1.29079043241874
38.7622301456361,7.59218285256497
43.4933769838785,8.29384893709032
15.8616497375979,2.89559449057518
21.3474369040808,4.30491778969424
15.8116181256735,4.10620068408048
39.7398095844263,7.61233644181622
7.96344795455948,1.22733539177812
46.0954609767163,9.5458833074233
